Symbol,Win Rate,Total Return,Max Drawdown,Sharpe Ratio,Total Trades
BTCUSDT,0.36023054755043227,0.8834668116505289,0.48590590494183095,-0.017635396992408348,1592.0
ETHUSDT,0.3314121037463977,0.6420996584377635,0.4226393149019678,-0.18906735640264571,1496.0
SOLUSDT,0.2824207492795389,0.7275524934339773,0.6779385949376701,-0.01827076525886517,1516.0
BNBUSDT,0.3463976945244957,1.1267495210308105,0.41059069730926656,0.1872642495238409,1560.0
XRPUSDT,0.3175792507204611,0.9352492517465697,0.8484133465671524,0.12312171287071279,1530.0
DOGEUSDT,0.26685878962536025,1.2283228859897501,0.8900450276505019,0.2628922299813553,1586.0
ADAUSDT,0.2887608069164265,0.5262165539645062,0.7386576161143033,-0.1441762744084882,1578.0
TRXUSDT,0.4144092219020173,0.26138731711965707,0.9509418066507749,-0.6497659028756941,1470.0
